ranking,first_name,last_name,country,birthday,prize_money
2,Roger,Federer,SUI,1981-08-08,109853682
12,Novak,Djokovic,SRB,1987-05-22,109805403
1,Rafael,Nadal,ESP,1986-06-03,91323627
16,Andy,Murray,GBR,1987-05-15,60807644
36,David,Ferrer,ESP,1982-04-02,30796561
7,Stan,Wawrinka,SUI,1985-03-28,30623544
19,Tomas,Berdych,CZE,1985-09-17,28220153
15,Jo-Wilfried,Tsonga,FRA,1985-04-17,20808869
5,Marin,Cilic,CRO,1988-09-28,20320276
11,Juan Martin,del Potro,ARG,1988-09-23,18628003
22,Kei,Nishikori,JPN,1989-12-29,17624129
31,Richard,Gasquet,FRA,1986-06-18,15840750
24,Milos,Raonic,CAN,1990-12-27,15804114
35,Feliciano,Lopez,ESP,1981-09-20,14640010
34,Fernando,Verdasco,ESP,1983-11-15,14490880
83,Mikhail,Youzhny,RUS,1982-06-25,13863808
46,Gael,Monfils,FRA,1986-09-01,13744378
249,Tommy,Haas,GER,1978-04-03,13609987
152,Tommy,Robredo,ESP,1982-05-01,13171331
17,John,Isner,USA,1985-04-26,12567465
89,Gilles,Simon,FRA,1984-12-27,12475521
347,Radek,Stepanek,CZE,1978-11-27,11343464
146,Nicolas,Almagro,ESP,1985-08-21,10742287
29,Philipp,Kohlschreiber,GER,1983-10-16,10736926
6,Grigor,Dimitrov,BUL,1991-05-16,10554976
14,Kevin,Anderson,RSA,1986-05-18,10241620
13,Sam,Querrey,USA,1987-10-07,9977508
193,Jurgen,Melzer,AUT,1981-05-22,9936146
176,Marcel,Granollers,ESP,1986-04-12,9354548
27,Fabio,Fognini,ITA,1987-05-24,9337102
52,Julien,Benneteau,FRA,1981-12-20,8997245
78,Ivo,Karlovic,CRO,1979-02-28,8790533
94,Andreas,Seppi,ITA,1984-02-21,8763819
102,Nicolas,Mahut,FRA,1982-01-21,8725768
4,Dominic,Thiem,AUT,1993-09-03,8495497
104,Janko,Tipsarevic,SRB,1984-06-22,8189576
105,Marcos,Baghdatis,CYP,1985-06-17,8145858
57,Viktor,Troicki,SRB,1986-02-10,8060087
8,David,Goffin,BEL,1990-12-07,7477195
70,Guillermo,Garcia-Lopez,ESP,1983-06-04,7454851
20,Roberto,Bautista Agut,ESP,1988-04-14,7430934
9,Jack,Sock,USA,1992-09-24,7288779
76,Jeremy,Chardy,FRA,1987-02-12,7093244
69,Florian,Mayer,GER,1983-10-05,6914734
39,Alexandr,Dolgopolov,UKR,1988-11-07,6894349
38,Pablo,Cuevas,URU,1986-01-01,6716742
199,Ernests,Gulbis,LAT,1988-08-30,6459404
5,Ivan,Dodig,CRO,1985-01-02,6315290
248,Paul-Henri,Mathieu,FRA,1982-01-12,6299093
485,Dmitry,Tursunov,RUS,1982-12-12,5920125
3,Alexander,Zverev,GER,1997-04-20,5859628
21,Nick,Kyrgios,AUS,1995-04-27,5514920
23,Albert,Ramos-Vinolas,ESP,1988-01-17,5425723
25,Gilles,Muller,LUX,1983-05-09,5403128
58,Denis,Istomin,UZB,1986-09-07,5336016
10,Pablo,Carreno Busta,ESP,1991-07-12,5323293
144,Bernard,Tomic,AUS,1992-10-21,5291080
42,Robin,Haase,NED,1987-04-06,5269193
41,Benoit,Paire,FRA,1989-05-08,5177973
112,Thomaz,Bellucci,BRA,1987-12-30,5157757
806,Edouard,Roger-Vasselin,FRA,1983-11-28,4966003
72,Yen-Hsun,Lu,TPE,1983-08-14,4796896
53,Leonardo,Mayer,ARG,1987-05-15,4784952
110,Sergiy,Stakhovsky,UKR,1986-01-06,4781845
28,Adrian,Mannarino,FRA,1988-06-29,4758169
106,Vasek,Pospisil,CAN,1990-06-23,4748682
171,Simone,Bolelli,ITA,1985-10-08,4726425
18,Lucas,Pouille,FRA,1994-02-23,4514157
496,Benjamin,Becker,GER,1981-06-16,4399584
1731,Pablo,Andujar,ESP,1986-01-23,4301653
59,Joao,Sousa,POR,1989-03-30,4296925
196,Santiago,Giraldo,COL,1987-11-27,4278893
142,Martin,Klizan,SVK,1989-07-11,4274759
44,Steve,Johnson,USA,1989-12-24,4231510
62,Donald,Young,USA,1989-07-23,4216868
32,Mischa,Zverev,GER,1987-08-22,4115572
205,Lukas,Rosol,CZE,1985-07-24,4096004
22,Rajeev,Ram,USA,1984-03-18,4074933
1630,Younes,El Aynaoui,MAR,1971-09-12,4044667
43,Paolo,Lorenzi,ITA,1981-12-15,4039685
120,Carlos,Berlocq,ARG,1983-02-03,4008117
235,Teymuraz,Gabashvili,RUS,1985-05-23,3995941
82,Pierre-Hugues,Herbert,FRA,1991-03-18,3967701
125,Jerzy,Janowicz,POL,1990-11-13,3749647
79,Mikhail,Kukushkin,KAZ,1987-12-26,3656836
64,Horacio,Zeballos,ARG,1985-04-27,3602816
67,Dudi,Sela,ISR,1985-04-04,3574712
47,Ryan,Harrison,USA,1992-05-07,3523828
364,Daniel,Gimeno-Traver,ESP,1985-08-07,3159310
404,Alejandro,Falla,COL,1983-11-14,3101331
26,Diego,Schwartzman,ARG,1992-08-16,3013699
75,Steve,Darcis,BEL,1984-03-13,2989098
63,Jiri,Vesely,CZE,1993-07-10,2917835
68,Federico,Delbonis,ARG,1990-10-05,2788347
126,Lukas,Lacko,SVK,1987-11-03,2755093
107,Andrey,Kuznetsov,RUS,1991-02-22,2712720
585,Andrey,Golubev,KAZ,1987-07-22,2663623
123,Dustin,Brown,GER,1984-12-08,2633386
48,Borna,Coric,CRO,1996-11-14,2465378
95,Malek,Jaziri,TUN,1984-01-20,2393035
56,Jan-Lennard,Struff,GER,1990-04-25,2377544
426,Ruben,Ramirez Hidalgo,ESP,1978-01-06,2346155
74,Dusan,Lajovic,SRB,1990-06-30,2307855
49,Aljaz,Bedene,GBR,1989-07-18,2289561
323,Stephane,Robert,FRA,1980-05-17,2204534
238,Tobias,Kamke,GER,1986-05-21,2199599
30,Damir,Dzumhur,BIH,1992-05-20,2180869
1322,Jan,Hernych,CZE,1979-07-07,2178092
141,Ricardas,Berankis,LTU,1990-06-21,2160650
550,Igor,Sijsling,NED,1987-08-18,2147475
50,Kyle,Edmund,GBR,1995-01-08,2117993
1337,Karol,Beck,SVK,1982-04-03,2110636
313,Daniel,Brands,GER,1987-07-17,2037887
411,Marinko,Matosevic,AUS,1985-08-08,2026440
362,Marco,Chiudinelli,SUI,1981-09-10,2023620
80,Victor,Estrella Burgos,DOM,1980-08-02,1958311
100,Matthew,Ebden,AUS,1987-11-26,1958100
195,Illya,Marchenko,UKR,1987-09-08,1943799
71,Evgeny,Donskoy,RUS,1990-05-09,1935575
236,Sam,Groth,AUS,1987-10-19,1906262
66,Guido,Pella,ARG,1990-05-17,1890611
389,Maximo,Gonzalez,ARG,1983-07-20,1857337
337,Frank,Dancevic,CAN,1984-09-26,1844432
45,Karen,Khachanov,RUS,1996-05-21,1768679
160,Go,Soeda,JPN,1984-09-05,1756931
448,Andreas,Haider-Maurer,AUT,1987-03-22,1755614
369,Thiemo,de Bakker,NED,1988-09-19,1719418
98,Blaz,Kavcic,SLO,1987-03-05,1715136
158,Tim,Smyczek,USA,1987-12-30,1664416
175,Denis,Kudla,USA,1992-08-17,1660572
40,Yuichi,Sugita,JPN,1988-09-18,1613571
157,Kenny,De Schepper,FRA,1987-05-29,1497987
93,Rogerio,Dutra Silva,BRA,1984-02-05,1497695
37,Andrey,Rublev,RUS,1997-10-20,1462899
265,Fred,Gil,POR,1985-03-24,1439096
61,Nikoloz,Basilashvili,GEO,1992-02-23,1409671
55,Jared,Donaldson,USA,1996-10-09,1407145
101,Ruben,Bemelmans,BEL,1988-01-14,1401701
764,Pere,Riba,ESP,1988-04-07,1360863
185,John,Millman,AUS,1989-06-14,1350021
33,Filip,Krajinovic,SRB,1992-02-27,1346124
308,Marsel,Ilhan,TUR,1987-06-11,1344143
136,Daniel,Evans,GBR,1990-05-23,1339693
425,Michal,Przysiezny,POL,1984-02-16,1335820
245,Joao,Souza,BRA,1988-05-27,1302582
54,Hyeon,Chung,KOR,1996-05-19,1297063
151,Tatsuma,Ito,JPN,1988-05-18,1296735
86,Radu,Albot,MDA,1989-11-11,1267619
571,Grega,Zemlja,SLO,1986-09-29,1242858
181,Matthias,Bachinger,GER,1987-04-02,1242304
848,James,Ward,GBR,1987-02-09,1222984
43,Brian,Baker,USA,1985-04-30,1184653
60,Peter,Gojowczyk,GER,1989-07-15,1165977
850,Jimmy,Wang,TPE,1985-02-08,1143626
91,Marius,Copil,ROU,1990-10-17,1143393
150,Facundo,Bagnis,ARG,1990-02-27,1116330
289,Daniel,Munoz de la Nava,ESP,1982-01-29,1080506
307,James,Duckworth,AUS,1992-01-21,1076096
16,Mate,Pavic,CRO,1993-07-04,1058004
384,Alejandro,Gonzalez,COL,1989-02-07,1057135
229,Inigo,Cervantes,ESP,1989-11-30,1047395
259,Konstantin,Kravchuk,RUS,1985-02-23,1031708
73,Thomas,Fabbiano,ITA,1989-05-26,1021151
121,Gastao,Elias,POR,1990-11-24,1014351
92,Jordan,Thompson,AUS,1994-04-20,981787
129,Peter,Polansky,CAN,1988-06-15,967203
111,Taylor,Fritz,USA,1997-10-28,961973
503,Adrian,Ungur,ROU,1985-01-22,961008
1028,Jesse,Huta Galung,NED,1985-10-06,946839
211,Thanasi,Kokkinakis,AUS,1996-04-10,938439
130,Adrian,Menendez-Maceiras,ESP,1985-10-28,933322
96,Taro,Daniel,JPN,1993-01-27,931862
249,Frederik,Nielsen,DEN,1983-08-27,927521
